8224		נְטֹפָה	N:VOP@H	NVPH=/	Netophah
8225		מִכְמָס	MIK:M@S	MKMS/	Micmash
8226		מַגְבִּישׁ	MAG:B.IJC	MGBJC/	Magbish
8227		חָרִם	X@RIM	XRM==/	Harim
8228		לֹד	LOD	LD/	Lod
8229		חָדִיד	X@DIJD	XDJD/	Hadid
8230		אֹונֹו	>OWNOW	>WNW/	Ono
8231		סְנָאָה	S:N@>@H	SN>H/	Senaah
8232		קַדְמִיאֵל	QAD:MIJ>;L	QDMJ>L/	Kadmiel
8233		הֹודַוְיָה	HOWDAW:J@H	HWDWJH/	Hodaviah
8234		טַלְמֹון	VAL:MOWN	VLMWN/	Talmon
8235		עַקּוּב	<AQ.W.B	<QWB/	Akkub
8236		חֲטִיטָא	X:AVIJV@>	XVJV>/	Hatita
8237		שֹׁבָי	COB@J	CBJ==/	Shobai
8238		נָתִין	N@TIJN	NTJN/	temple slave
8239		צִיחָא	YIJX@>	YJX>/	Ziha
8240		חֲשׂוּפָא	X:AFW.P@>	XFWP>/	Hasupha
8241		טַבָּעֹות	VAB.@<OWT	VB<WT/	Tabbaoth
8242		קֵירֹס	Q;JROS	QJRS/	Keros
8243		סִיעָא	SIJ<@>	SJ<>/	Sia
8244		פָּדֹון	P.@DOWN	PDWN/	Padon
8245		לְבָנָה	L:B@N@H	LBNH=====/	Lebanah
8246		חֲגָבָה	X:AG@B@H	XGBH/	Hagabah
8247		חָגָב	X@G@B	XGB=/	Hagab
8248		שַׁלְמָי	CAL:M@J	CLMJ==/	Shalmai
8249		גִּדֵּל	G.ID.;L	GDL===/	Giddel
8250		גַּחַר	G.AXAR	GXR/	Gahar
8251		רְאָיָה	R:>@J@H	R>JH/	Reaiah
8252		נְקֹודָא	N:QOWD@>	NQWD>/	Nekoda
8253		גַּזָּם	G.AZ.@M	GZM=/	Gazzam
8254		פָּסֵחַ	P.@S;XA	PSX==/	Paseah
8255		בֵּסַי	B.;SAJ	BSJ/	Besai
8256		אַסְנָה	>AS:N@H	>SNH/	Asnah
8257		מְעוּנִים	M:<W.NIJM	M<WNJM/	Meunites
8258		נְפוּסִים	N:PW.SIJM	NPWSJM/	Nephussim
8259		בַּקְבּוּק	B.AQ:B.W.Q	BQBWQ/	Bakbuk
8260		חֲקוּפָא	X:AQW.P@>	XQWP>/	Hakupha
8261		חַרְחוּר	XAR:XW.R	XRXWR/	Harhur
8262		בַּצְלוּת	B.AY:LW.T	BYLWT/	Bazluth
8263		מְחִידָא	M:XIJD@>	MXJD>/	Mehida
8264		חַרְשָׁא	XAR:C@>	XRC>/	Harsha
8265		בַּרְקֹוס	B.AR:QOWS	BRQWS/	Barkos
8266		תָּמַח	T.@MAX	TMX/	Temah
8267		נְצִיחַ	N:YIJXA	NYJX/	Neziah
8268		חֲטִיפָא	X:AVIJP@>	XVJP>/	Hatipha
8269		סֹוטַי	SOWVAJ	SWVJ/	Sotai
8270		סֹפֶרֶת	SOPERET	SPRT/	function of scribe
8271		פְּרוּדָא	P.:RW.D@>	PRWD>/	Peruda
8272		יַעְלָה	JA<:L@H	J<LH=/	Jaala
8273		דַּרְקֹון	D.AR:QOWN	DRQWN/	Darkon
8274		חַטִּיל	XAV.IJL	XVJL/	Hattil
8275		פֹּכֶרֶת הַצְּבָיִים	P.OKERET_HAY.:B@JIJM	PKRT_HYBJJM/	Pokereth-Hazzebaim
8276		אָמִי	>@MIJ	>MJ/	Ami
8277		תֵּל מֶלַח	T.;L_MELAX	TL_MLX/	Tel Melah
8278		תֵּל חַרְשָׁא	T.;L_XAR:C@>	TL_XRC>/	Tel Harsha
8279		כְּרוּב	K.:RW.B	KRWB=/	Kerub
8280		אַדָּן	>AD.@N	>DN=/	Addon
8281		דְּלָיָה	D.:L@J@H	DLJH/	Delaiah
8282		חֳבַיָּה	X:@BAJ.@H	XBJH/	Hobaiah
8283		קֹוץ	QOWY	QWY==/	Koz
8284		יחשׂ	JXF	JXF[	register
8285		תִּרְשָׁתָא	T.IR:C@T@>	TRCT>/	governor
8286		דַּרְכְּמֹנִים	D.AR:K.:MONIJM	DRKMNJM/	drachmas
8287		יֹוצָדָק	JOWY@D@Q	JWYDQ/	Jozadak
8288		רִשְׁיֹון	RIC:JOWN	RCJWN/	permission
8289		חֵנָדָד	X;N@D@D	XNDD/	Henadad
8290		מְצִלְתַּיִם	M:YIL:T.AJIM	MYLTJM/	cymbals
8291		סכר	SKR	SKR=[	hire
8292		שִׂטְנָה	FIV:N@H	FVNH/	accusation
8293		אַרְתַּחְשַׁשְׂתָּא	>AR:T.AX:CAF:T.@>	>RTXCFT>/	Artaxerxes
8294		בִּשְׁלָם	B.IC:L@M	BCLM/	Bishlam
8295		כְּנָת	K.:N@T	KNT/	companion
8296		נִשְׁתְּוָן	NIC:T.:W@N	NCTWN/	letter
8297		תרגם	TRGM	TRGM[	interpret
8298		רְחוּם	R:XW.M	RXWM/	Rehum
8299		בְּעֵל	B.:<;L	B<L/	master
8300		שִׁמְשַׁי	CIM:CAJ	CMCJ/	Shimshai
8301		סָפַר	S@PAR	SPR=/	scribe
8302		אִגְּרָה	>IG.:R@H	>GRH/	letter
8303		אַרְתַּחְשַׁשְׂתְּא	>AR:T.AX:CAF:T.:>	>RTXCFT>/	Artaxerxes
8304		כְּנֵמָא	K.:N;M@>	KNM>	thus
8305		כְּנָת	K.:N@T	KNT/	colleague
8306		דִּינָי	D.IJN@J	DJNJ/	[uncertain]
8307		אֲפַרְסַתְכָי	>:APAR:SAT:K@J	>PRSTKJ/	[uncertain]
8308		טַרְפְּלָי	VAR:P.:L@J	VRPLJ/	[unknown]
8309		אֲפָרְסָי	>:AP@R:S@J	>PRSJ/	[uncertain]
8310		אַרְכְּוָי	>AR:K.:W@J	>RKWJ/	Erechite
8311		בָּבְלָי	B.@B:L@J	BBLJ/	Babylonian
8312		שׁוּשַׁנְכָי	CW.CAN:K@J	CWCNKJ/	man from Susa
8313		דֶּהָי	D.EH@J	DHJ/	Dehite
8314		עֵלָמִי	<;L@MIJ	<LMJ/	Elamite
8315		אָסְנַפַּר	>@S:NAP.AR	>SNPR/	Assurbanipal
8316		הִמֹּו	HIM.OW	HMW	they
8317		קִרְיָה	QIR:J@H	QRJH/	city
8318		שָׁמְרָיִן	C@M:R@JIN	CMRJN/	Samaria
8319		עֲבַר	<:ABAR	<BR/	opposite bank
8320		כְּעֶנֶת	K.:<ENET	K<NT	now
8321		פַּרְשֶׁגֶן	P.AR:CEGEN	PRCGN/	copy
8322		לְוָת	L:W@T	LWT	with
8323		מָרָד	M@R@D	MRD=/	rebellious
8324		בִּאישׁ	B.I>JC	B>JC/	bad
8325		שׁוּר	CW.R	CWR/	wall
8326		כלל	KLL	KLL[	finish
8327		אֹשׁ	>OC	>C/	foundation
8328		יחט	JXV	JXV[	dig
8329		דָּךְ	D.@K:	DK=	that
8330		מִדָּה	MID.@H	MDH/	tax
8331		בְּלֹו	B.:LOW	BLW/	tribute
8332		הֲלָךְ	H:AL@K:	HLK/	tax
8333		אַפְּתֹם	>AP.:TOM	>PTM/	[uncertain]
8334		מְלַח	M:LAX	MLX/	salt
8335		מלח	MLX	MLX[	eat salt
8336		עַרְוָה	<AR:W@H	<RWH/	nakedness
8337		אֲרִיךְ	>:ARIJK:	>RJK/	fitting
8338		בקר	BQR	BQR[	search
8339		דָּכְרָן	D.@K:R@N	DKRN/	memorandum
8340		אֶשְׁתַּדּוּר	>EC:T.AD.W.R	>CTDWR/	revolt
8341		חרב	XRB	XRB[	destroy
8342		כְּעֶת	K.:<ET	K<T	now
8343		נִשְׁתְּוָן	NIC:T.:W@N	NCTWN/	decree
8344		פרשׁ	PRC	PRC[	interpret
8345		מְרַד	M:RAD	MRD/	rebellion
8346		בטל	BVL	BVL[	be idle
8347		זְהִיר	Z:HIJR	ZHJR/	cautious
8348		בְּהִילוּ	B.:HIJLW.	BHJLW/	haste
8349		אֶדְרָע	>ED:R@<	>DR</	arm
8350		נבא	NB>	NB>[	prophesy
8351		חַגַּי	XAG.AJ	XGJ/	Haggai
8352		נְבִיא	N:BIJ>	NBJ>/	prophet
8353		זְכַרְיָה	Z:KAR:J@H	ZKRJH/	Zechariah
8354		עִדֹּוא	<ID.OW>	<DW>/	Iddo
8355		יִשְׂרָאֵל	JIF:R@>;L	JFR>L/	Israel
8356		זְרֻבָּבֶל	Z:RUB.@BEL	ZRBBL/	Zerubbabel
8357		שְׁאַלְתִּיאֵל	C:>AL:T.IJ>;L	C>LTJ>L/	Shealtiel
8358		יֵשׁוּעַ	J;CW.<A	JCW</	Jeshua
8359		יֹוצָדָק	JOWY@D@Q	JWYDQ/	Jozadak
8360		סעד	S<D	S<D[	support
8361		תַּתְּנַי	T.AT.:NAJ	TTNJ/	Tattenai
8362		שְׁתַר בֹּוזְנַי	C:TAR_B.OWZ:NAJ	CTR_BWZNJ/	Shethar-Bozenai
8363		אשׁרן	>CRN	>CRN/	[uncertain]
8364		בִּנְיָן	B.IN:J@N	BNJN/	building
8365		שָׂב	F@B	FB/	elder
8366		אֲפַרְסְכָי	>:APAR:S:K@J	>PRSKJ/	[uncertain]
8367		גְּלָל	G.:L@L	GLL/	[uncertain]
8368		אָסְפַּרְנָא	>@S:P.AR:N@>	>SPRN>	exactly
8369		רגז	RGZ	RGZ[	be angry
8370		סתר	STR	STR=[	demolish
8371		יבל	JBL	JBL[	bring
8372		שֵׁשְׁבַּצַּר	C;C:B.AY.AR	CCBYR/	Sheshbazzar
8373		אֵל	>;L	>L=	these
8374		דֵּךְ	D.;K:	DK	that
8375		גְּנַז	G.:NAZ	GNZ/	treasure
8376		תַּמָּה	T.AM.@H	TMH	there
8377		רְעוּ	R:<W.	R<W/	will
8378		אַחְמְתָא	>AX:M:T@>	>XMT>/	Ecbatana
8379		בִּירָה	B.IJR@H	BJRH/	fortified place
8380		מְגִלָּה	M:GIL.@H	MGLH/	scroll
8381		דִּכְרֹון	D.IK:ROWN	DKRWN/	memorandum
8382		דבח	DBX	DBX[	sacrifice
8383		דְּבַח	D.:BAX	DBX/	sacrifice
8384		סבל	SBL	SBL[	carry
8385		נִדְבָּךְ	NID:B.@K:	NDBK/	layer
8386		חֲדַת	X:ADAT	XDT/	new
8387		נִפְקָה	NIP:Q@H	NPQH/	expenses
8388		רַחִיק	RAXIJQ	RXJQ/	far
8389		נְכַס	N:KAS	NKS/	possession
8390		חַשְׁחָה	XAC:X@H	XCXH/	need
8391		דְּכַר	D.:KAR	DKR/	ram
8392		אִמַּר	>IM.AR	>MR/	lamb
8393		עַלְוָה	<AL:W@H	<LWH/	sacrifice
8394		חִנְטָה	XIN:V@H	XNVH/	wheat
8395		מְשַׁח	M:CAX	MCX/	oil
8396		כָּהֵן	K.@H;N	KHN/	priest
8397		נסח	NSX	NSX[	pull out
8398		זקף	ZQP	ZQP[	erect
8399		מגר	MGR	MGR[	fall
8400		נְבוּאָה	N:BW.>@H	NBW>H/	prophecy
8401		יצא	JY>	JY>[	go out
8402		אֲדָר	>:AD@R	>DR/	Adar
8403		לֵוָי	L;W@J	LWJ/	Levite
8404		חֶדְוָה	XED:W@H	XDWH/	joy
8405		צְפִיר	Y:PIJR	YPJR/	he-goat
8406		עֵז	<;Z	<Z/	goat
8407		חַטָּאָה	XAV.@>@H	XV>H/	sin-offering
8408		מִנְיָן	MIN:J@N	MNJN/	number
8409		שְׁבַט	C:BAV	CBV/	tribe
8410		פְּלֻגָּה	P.:LUG.@H	PLGH/	division
8411		מַחְלְקָה	MAX:L:Q@H	MXLQH/	division
8412		מֹשֶׁה	MOCEH	MCH/	Moses
8413		אַרְתַּחְשַׁסְתְּא	>AR:T.AX:CAS:T.:>	>RTXCST>/	Artaxerxes
8414		עֶזְרָא	<EZ:R@>	<ZR>/	Ezra
8415		מְרָיֹות	M:R@JOWT	MRJWT/	Meraioth
8416		זְרַחְיָה	Z:RAX:J@H	ZRXJH/	Zerahiah
8417		עֻזִּי	<UZ.IJ	<ZJ/	Uzzi
8418		אֲבִישׁוּעַ	>:ABIJCW.<A	>BJCW</	Abishua
8419		יְסֻד	J:SUD	JSD/	establishment
8420		פַּרְשֶׁגֶן	P.AR:CEGEN	PRCGN/	copy
8421		עֶזְרָא	<EZ:R@>	<ZR>/	Ezra
8422		גמר	GMR	GMR[	bring to an end
8423		נדב	NDB	NDB[	be willing
8424		מִשְׁכַּן	MIC:K.AN	MCKN/	abode
8425		קנה	QNH	QNH[	buy
8426		נְסַךְ	N:SAK:	NSK/	libation
8427		מַדְבַּח	MAD:B.AX	MDBX/	altar
8428		אַח	>AX	>X/	brother
8429		יטב	JVB	JVB[	be good
8430		פָּלְחָן	P.@L:X@N	PLXN/	service
8431		חַשְׁחוּ	XAC:XW.	XCXW/	need
8432		גִּזְבַּר	G.IZ:B.AR	GZBR/	treasurer
8433		כַּכַּר	K.AK.AR	KKR/	talent
8434		כֹּר	K.OR	KR/	kor
8435		בַּת	B.AT	BT/	bath
8436		אַדְרַזְדָּא	>AD:RAZ:D.@>	>DRZD>	with zeal
8437		קְצַף	Q:YAP	QYP/	wrath
8438		זַמָּר	ZAM.@R	ZMR=/	musician
8439		תָּרָע	T.@R@<	TR<=/	door-keeper
8440		נְתִין	N:TIJN	NTJN/	temple servant
8441		שׁפט	CPV	CPV[	judge
8442		דַּיָּן	D.AJ.@N	DJN=/	judge
8443		דין	DJN	DJN[	judge
8444		מֹות	MOWT	MWT/	death
8445		שְׁרֹשִׁי	C:ROCIJ	CRCJ/	banishment
8446		עֲנָשׁ	<:AN@C	<NC/	fine
8447		חַטּוּשׁ	XAV.W.C	XVWC/	Hattush
8448		שְׁכַנְיָה	C:KAN:J@H	CKNJH/	Shecaniah
8449		אֶלְיְהֹועֵינַי	>EL:J:HOW<;JNAJ	>LJHW<JNJ/	Eliehoenai
8450		יַחֲזִיאֵל	JAX:AZIJ>;L	JXZJ>L/	Jahaziel
8451		יְשַׁעְיָה	J:CA<:J@H	JC<JH/	Jeshaiah
8452		זְבַדְיָה	Z:BAD:J@H	ZBDJH/	Zebadiah
8453		יְחִיאֵל	J:XIJ>;L	JXJ>L/	Jehiel
8454		יֹוסִפְיָה	JOWSIP:J@H	JWSPJH/	Josiphiah
8455		קָטָן	Q@V@N	QVN===/	Hakkatan
8456		יְעִיאֵל	J:<IJ>;L	J<J>L/	Jeiel
8457		עוּתַי	<W.TAJ	<WTJ/	Uthai
8458		אַהֲוָא	>AH:AW@>	>HW>/	Ahava
8459		יָרִיב	J@RIJB	JRJB=/	Jarib
8460		יֹויָרִיב	JOWJ@RIJB	JWJRJB/	Joiarib
8461		אִדֹּו	>ID.OW	>DW/	Iddo
8462		כָּסִפְיָא	K.@SIP:J@>	KSPJ>/	Casiphia
8463		שֵׁרֵבְיָה	C;R;B:J@H	CRBJH/	Sherebiah
8464		חֲשַׁבְיָה	X:ACAB:J@H	XCBJH/	Hashabiah
8465		אֲדַרְכֹּון	>:ADAR:K.OWN	>DRKWN/	[currency unit]
8466		צהב	YHB	YHB[	gleam
8467		מְרֵמֹות	M:R;MOWT	MRMWT/	Meremoth
8468		נֹועַדְיָה	NOW<AD:J@H	NW<DJH/	Noadiah
8469		בִּנּוּי	B.IN.W.J	BNWJ/	Binnui
8470		תַּעֲנִית	T.A<:ANIJT	T<NJT/	humiliation
8471		עַבְדֻת	<AB:DUT	<BDT/	servitude
8472		בֶּכֶה	B.EKEH	BKH/	weeping
8473		יְהֹוחָנָן	J:HOWX@N@N	JHWXNN/	Jehohanan
8474		אֶלְיָשִׁיב	>EL:J@CIJB	>LJCJB/	Eliashib
8475		זמן	ZMN	ZMN[	appoint
8476		יַחְזְיָה	JAX:Z:J@H	JXZJH/	Jahzeiah
8477		שַׁבְּתַי	CAB.:TAJ	CBTJ/	Shabbethai
8478		אֶלְיֹועֵינַי	>EL:JOW<;JNAJ	>LJW<JNJ/	Elioenai
8479		קֵלָיָה	Q;L@J@H	QLJH/	Kelaiah
8480		קְלִיטָא	Q:LIJV@>	QLJV>/	Kelita
8481		פְּתַחְיָה	P.:TAX:J@H	PTXJH/	Pethahiah
8482		טֶלֶם	VELEM	VLM=/	Telem
8483		רַמְיָה	RAM:J@H	RMJH==/	Ramiah
8484		יִזִּיָּה	JIZ.IJ.@H	JZJH/	Izziah
8485		מִיָּמִן	MIJ.@MIN	MJMN/	Mijamin
8486		עַבְדִּי	<AB:D.IJ	<BDJ/	Abdi
8487		יְרֵמֹות	J:R;MOWT	JRMWT=/	Jeremoth
8488		זָבָד	Z@B@D	ZBD=/	Zabad
8489		עֲזִיזָא	<:AZIJZ@>	<ZJZ>/	Aziza
8490		זַבַּי	ZAB.AJ	ZBJ/	Zabbai
8491		עַתְלָי	<AT:L@J	<TLJ/	Athlai
8492		מַלּוּךְ	MAL.W.K:	MLWK/	Malluch
8493		שְׁאָל	C:>@L	C>L/	Sheal
8494		רָמֹות	R@MOWT	RMWT=/	Jeremoth
8495		עַדְנָא	<AD:N@>	<DN>/	Adna
8496		כְּלָל	K.:L@L	KLL/	Kelal
8497		יִשִּׁיָּה	JIC.IJ.@H	JCJH/	Ishijah
8498		שְׁמַרְיָה	C:MAR:J@H	CMRJH/	Shemariah
8499		מַתְּנַי	MAT.:NAJ	MTNJ=/	Mattenai
8500		מַתַּתָּה	MAT.AT.@H	MTTH/	Mattattah
8501		יְרֵמַי	J:R;MAJ	JRMJ/	Jeremai
8502		מַעֲדַי	MA<:ADAJ	M<DJ/	Maadai
8503		אוּאֵל	>W.>;L	>W>L/	Uel
8504		בֵּדְיָה	B.;D:J@H	BDJH/	Bedeiah
8505		כְּלֻהוּ	K.:LUHW.	KLHW/	Keluhi
8506		וַנְיָה	WAN:J@H	WNJH/	Vaniah
8507		יַעֲשַׂי	JA<:AFAJ	J<FJ/	Jaasu
8508		מַכְנַדְבַי	MAK:NAD:BAJ	MKNDBJ/	Macnadebai
8509		שָׁשַׁי	C@CAJ	CCJ==/	Shashai
8510		שָׁרַי	C@RAJ	CRJ/	Sharai
8511		עֲזַרְאֵל	<:AZAR:>;L	<ZR>L/	Azarel
8512		מַתִּתְיָה	MAT.IT:J@H	MTTJH/	Mattithiah
8513		זְבִינָא	Z:BIJN@>	ZBJN>/	Zebina
8514		יַדַּי	JAD.AJ	JDJ/	Jaddai
8515		חֲכַלְיָה	X:AKAL:J@H	XKLJH/	Hacaliah
8516		קַשָּׁב	QAC.@B	QCB==/	attentive
8517		סַנְבַלַּט	SAN:BAL.AV	SNBLV/	Sanballat
8518		חֹרֹנִי	XORONIJ	XRNJ/	Horonite
8519		עֵין הַתַּנִּין	<;JN_HAT.AN.IJN	<JN_HTNJN/	the Jackal Well
8520		גֶּשֶׁם	G.ECEM	GCM=/	Geshem
8521		עַרְבִי	<AR:BIJ	<RBJ/	Arab
8522		מֵאָה	M;>@H	M>H=/	the Hundred
8523		אִמְרִי	>IM:RIJ	>MRJ=/	Imri
8524		מְשֵׁיזַבְאֵל	M:C;JZAB:>;L	MCJZB>L/	Meshezabel
8525		יֹויָדָע	JOWJ@D@<	JWJD</	Joiada
8526		בְּסֹודְיָה	B.:SOWD:J@H	BSWDJH/	Besodeiah
8527		מְלַטְיָה	M:LAV:J@H	MLVJH/	Melatiah
8528		יָדֹון	J@DOWN	JDWN/	Jadon
8529		מֵרֹנֹתִי	M;RONOTIJ	MRNTJ/	Meronothite
8530		חַרְהֲיָה	XAR:H:AJ@H	XRHJH/	Harhaiah
8531		עזב	<ZB	<ZB=[	flag
8532		רְפָיָה	R:P@J@H	RPJH/	Rephaiah
8533		פֶּלֶךְ	P.ELEK:	PLK=/	district
8534		יְדָיָה	J:D@J@H	JDJH/	Jedaiah
8535		חֲרוּמַף	X:ARW.MAP	XRWMP/	Harumaph
8536		חֲשַׁבְנְיָה	X:ACAB:N:J@H	XCBNJH/	Hashabneiah
8537		חַשּׁוּב	XAC.W.B	XCWB/	Hasshub
8538		לֹוחֵשׁ	LOWX;C	LWXC/	Hallohesh
8539		שַׁלּוּן	CAL.W.N	CLWN/	Shallun
8540		כָּל חֹזֶה	K.@L_XOZEH	KL_XZH/	Col-Hozeh
8541		טלל	VLL	VLL[	cover
8542		שֶׁלַח	CELAX	CLX=/	water-conduit
8543		עַזְבּוּק	<AZ:B.W.Q	<ZBWQ/	Azbuk
8544		בַּוַּי	B.AW.AJ	BWJ/	Binnui
8545		עֵזֶר	<;ZER	<ZR=/	Ezer
8546		עֲנָנְיָה	<:AN@N:J@H	<NNJH/	Ananiah
8547		פָּלָל	P.@L@L	PLL/	Palal
8548		אוּזַי	>W.ZAJ	>WZJ/	Uzai
8549		צָלָף	Y@L@P	YLP/	Zalaph
8550		נִשְׁכָּה	NIC:K.@H	NCKH/	hall
8551		צֹרְפִי	YOR:PIJ	YRPJ/	guild of goldsmiths
8552		אֲמֵלָל	>:AM;L@L	>MLL/	decaying
8553		בּוּזָה	B.W.Z@H	BWZH/	contempt
8554		מִדָּה	MID.@H	MDH=/	tribute
8555		מלך	MLK	MLK=[	counsel
8556		מַשָּׁא	MAC.@>	MC>/	claim
8557		כְּפִירִים	K.:PIJRIJM	KPJRJM=/	Kephirim
8558		גַּשְׁמוּ	G.AC:MW.	GCMW/	Geshem
8559		נְבוּאָה	N:BW.>@H	NBW>H/	prophecy
8560		אֱלוּל	>:ELW.L	>LWL/	Elul
8561		גוף	GWP	GWP[	shut
8562		יַחַשׂ	JAXAF	JXF/	book
8563		רַעַמְיָה	RA<AM:J@H	R<MJH/	Raamiah
8564		נַחֲמָנִי	NAX:AM@NIJ	NXMNJ/	Nahamani
8565		מִסְפֶּרֶת	MIS:P.ERET	MSPRT/	Mispereth
8566		נְחוּם	N:XW.M	NXWM=/	Nehum
8567		חָרִיף	X@RIJP	XRJP/	Hariph
8568		בֵּית עַזְמָוֶת	B.;JT_<AZ:M@WET	BJT_<ZMWT/	Azmaveth
8569		הֹודְוָה	HOWD:W@H	HWDWH/	Hodaviah
8570		נְפוּשְׁסִים	N:PW.C:SIJM	NPWCSJM/	Nephussim
8571		פְּרִידָא	P.:RIJD@>	PRJD>/	Perida
8572		אַדֹּון	>AD.OWN	>DWN=/	Addon
8573		שֶׁמַע	CEMA<	CM<===/	Shema
8574		עֲנָיָה	<:AN@J@H	<NJH/	Anaiah
8575		חַשְׁבַּדָּנָה	XAC:B.AD.@N@H	XCBDNH/	Hashbaddanah
8576		מֹעַל	MO<AL	M<L==/	lifting
8577		הֹודִיָּה	HOWDIJ.@H	HWDJH/	Hodiah
8578		פְּלָאיָה	P.:L@>J@H	PL>JH/	Pelaiah
8579		מַשְׁמַנִּים	MAC:MAN.IJM	MCMNJM/	dishes
8580		חֶדְוָה	XED:W@H	XDWH/	joy
8581		שְׁבַנְיָה	C:BAN:J@H	CBNJH/	Shebaniah
8582		בֻּנִּי	B.UN.IJ	BNJ=/	Bunni
8583		כְּנָנִי	K.:N@NIJ	KNNJ/	Kenani
8584		פֵּאָה	P.;>@H	P>H==/	piece
8585		עדן	<DN	<DN[	be luxurious
8586		אֲמָנָה	>:AM@N@H	>MNH==/	trustworthy arrangement
8587		גִּנְּתֹון	G.IN.:TOWN	GNTWN/	Ginnethon
8588		מַעַזְיָה	MA<AZ:J@H	M<ZJH/	Maaziah
8589		בִּלְגַּי	B.IL:G.AJ	BLGJ/	Bilgai
8590		אֲזַנְיָה	>:AZAN:J@H	>ZNJH/	Azaniah
8591		בְּנִינוּ	B.:NIJNW.	BNJNW/	Beninu
8592		עֲנָתֹות	<:AN@TOWT	<NTWT=/	Anathoth
8593		נֵיבַי	N;JBAJ	NJBJ/	Nebai
8594		מַגְפִּיעָשׁ	MAG:P.IJ<@C	MGPJ<C/	Magpiash
8595		חֵזִיר	X;ZIJR	XZJR=/	Hezir
8596		יַדּוּעַ	JAD.W.<A	JDW</	Jaddua
8597		פְּלַטְיָה	P.:LAV:J@H	PLVJH/	Pelatiah
8598		פִּלְחָא	P.IL:X@>	PLX>/	Pilha
8599		שֹׁובֵק	COWB;Q	CWBQ/	Shobek
8600		חֲשַׁבְנָה	X:ACAB:N@H	XCBNH/	Hashabnah
8601		עָנָן	<@N@N	<NN=/	Anan
8602		מַקָּחֹות	MAQ.@XOWT	MQXWT/	wares
8603		קֻרְבָּן	QUR:B.@N	QRBN=/	supply
8604		עֲתָיָה	<:AT@J@H	<TJH/	Athaiah
8605		חֲזָיָה	X:AZ@J@H	XZJH/	Hazaiah
8606		סַלּוּא	SAL.W.>	SLW>=/	Sallu
8607		יֹועֵד	JOW<;D	JW<D/	Joed
8608		גַּבַּי	G.AB.AJ	GBJ=/	Gabbai
8609		סַלַּי	SAL.AJ	SLJ/	Sallai
8610		סְנוּאָה	S:NW.>@H	SNW>H/	Hassenuah
8611		פְּלַלְיָה	P.:LAL:J@H	PLLJH/	Pelaliah
8612		אַמְצִי	>AM:YIJ	>MYJ/	Amzi
8613		עֲמַשְׁסַי	<:AMAC:SAJ	<MCSJ/	Amashsai
8614		אַחְזַי	>AX:ZAJ	>XZJ/	Ahzai
8615		מְשִׁלֵּמֹות	M:CIL.;MOWT	MCLMWT/	Meshillemoth
8616		זַבְדִּיאֵל	ZAB:D.IJ>;L	ZBDJ>L/	Zabdiel
8617		עַזְרִיקָם	<AZ:RIJQ@M	<ZRJQM/	Azrikam
8618		בּוּנִּי	B.W.N.IJ	BWNJ/	Bunni
8619		בַּקְבֻּקְיָה	B.AQ:B.UQ:J@H	BQBQJH/	Bakbukiah
8620		גָּלָל	G.@L@L	GLL==/	Galal
8621		יְדוּתוּן	J:DW.TW.N	JDWTWN=/	Jeduthun
8622		גִּשְׁפָּא	G.IC:P.@>	GCP>/	Gishpa
8623		יְקַבְצְאֵל	J:QAB:Y:>;L	JQBY>L/	Jekabzeel
8624		יֵשׁוּעַ	J;CW.<A	JCW<=/	Jeshua
8625		מְכֹנָה	M:KON@H	MKNH/	Meconah
8626		עַיָּה	<AJ.@H	<JH/	Aiah
8627		עֲנָנְיָה	<:AN@N:J@H	<NNJH=/	Ananiah
8628		נְבַלָּט	N:BAL.@V	NBLV/	Neballat
8629		חָרָשׁ	X@R@C	XRC====/	craftsman
8630		גִּנְּתֹוי	G.IN.:TOWJ	GNTWJ/	Ginnethoi
8631		מַעַדְיָה	MA<AD:J@H	M<DJH/	Moadiah
8632		בִּלְגָּה	B.IL:G.@H	BLGH/	Bilgah
8633		עָמֹוק	<@MOWQ	<MWQ/	Amok
8634		הֻיְּדֹות	HUJ.:DOWT	HJDWT/	[uncertain]
8635		עֻנִּי	<UN.IJ	<NJ==/	Unni
8636		יֹויָקִים	JOWJ@QIJM	JWJQJM/	Joiakim
8637		מְרָיָה	M:R@J@H	MRJH=/	Meraiah
8638		מְלִיכוּ	M:LIJKW.	MLJKW/	Malluch
8639		חֶלְקַי	XEL:QAJ	XLQJ=/	Helkai
8640		מִנְיָמִין	MIN:J@MIJN	MNJMJN/	Miniamin
8641		מֹועַדְיָה	MOW<AD:J@H	MW<DJH/	Moadiah
8642		פִּלְטָי	P.IL:V@J	PLVJ==/	Piltai
8643		קַלָּי	QAL.@J	QLJ=/	Kallai
8644		פָּרְסִי	P.@R:SIJ	PRSJ/	Persian
8645		אָסֹף	>@SOP	>SP=/	store
8646		בֵּית הַגִּלְגָּל	B.;JT_HAG.IL:G.@L	BJT_HGLGL/	Beth Gilgal
8647		תַּהֲלֻכֹת	T.AH:ALUKOT	THLKT/	procession
8648		מִלֲלַי	MIL:ALAJ	MLLJ/	Milalai
8649		גִּלֲלַי	G.IL:ALAJ	GLLJ/	Gilalai
8650		מָעַי	M@<AJ	M<J=/	Maai
8651		יִזְרַחְיָה	JIZ:RAX:J@H	JZRXJH/	Izrahiah
8652		לֵן	L;N	LN/	spending night
8653		גֹּאֲלִים	G.O>:ALIJM	G>LJM/	defilement
